,dataset,column,partition,min,max,median,unique,n_class,p_class,instances
2587,Unemployment,ST_DE,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2588,Unemployment,ST_FL,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2589,Unemployment,ST_FL,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2590,Unemployment,ST_GA,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2591,Unemployment,ST_GA,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2592,Unemployment,ST_HI,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2593,Unemployment,ST_HI,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2594,Unemployment,ST_ID,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2595,Unemployment,ST_ID,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2596,Unemployment,ST_IL,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2597,Unemployment,ST_IL,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2598,Unemployment,ST_IN,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2599,Unemployment,ST_IN,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2600,Unemployment,ST_IA,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2601,Unemployment,ST_IA,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2602,Unemployment,ST_KS,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2603,Unemployment,ST_KS,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2604,Unemployment,ST_KY,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2605,Unemployment,ST_KY,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2606,Unemployment,ST_LA,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2607,Unemployment,ST_LA,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2608,Unemployment,ST_ME,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2609,Unemployment,ST_ME,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2610,Unemployment,ST_MD,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2611,Unemployment,ST_MD,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2612,Unemployment,ST_MA,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2613,Unemployment,ST_MA,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2614,Unemployment,ST_MI,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2615,Unemployment,ST_MI,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2616,Unemployment,ST_MN,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2617,Unemployment,ST_MN,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2618,Unemployment,ST_MS,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2619,Unemployment,ST_MS,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2620,Unemployment,ST_MO,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2621,Unemployment,ST_MO,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2622,Unemployment,ST_MT,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2623,Unemployment,ST_MT,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2624,Unemployment,ST_NE,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2625,Unemployment,ST_NE,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2626,Unemployment,ST_NV,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2627,Unemployment,ST_NV,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2628,Unemployment,ST_NH,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2629,Unemployment,ST_NH,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2630,Unemployment,ST_NJ,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2631,Unemployment,ST_NJ,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2632,Unemployment,ST_NM,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2633,Unemployment,ST_NM,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2634,Unemployment,ST_NY,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2635,Unemployment,ST_NY,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2636,Unemployment,ST_NC,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2637,Unemployment,ST_NC,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2638,Unemployment,ST_ND,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2639,Unemployment,ST_ND,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2640,Unemployment,ST_OH,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2641,Unemployment,ST_OH,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2642,Unemployment,ST_OK,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2643,Unemployment,ST_OK,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2644,Unemployment,ST_OR,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2645,Unemployment,ST_OR,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2646,Unemployment,ST_PA,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2647,Unemployment,ST_PA,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2648,Unemployment,ST_RI,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2649,Unemployment,ST_RI,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2650,Unemployment,ST_SC,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2651,Unemployment,ST_SC,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2652,Unemployment,ST_SD,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2653,Unemployment,ST_SD,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2654,Unemployment,ST_TN,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2655,Unemployment,ST_TN,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2656,Unemployment,ST_TX,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2657,Unemployment,ST_TX,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2658,Unemployment,ST_UT,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2659,Unemployment,ST_UT,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2660,Unemployment,ST_VT,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2661,Unemployment,ST_VT,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2662,Unemployment,ST_VA,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2663,Unemployment,ST_VA,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2664,Unemployment,ST_WA,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2665,Unemployment,ST_WA,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2666,Unemployment,ST_WV,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2667,Unemployment,ST_WV,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2668,Unemployment,ST_WI,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2669,Unemployment,ST_WI,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2670,Unemployment,ST_WY,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2671,Unemployment,ST_WY,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2672,Unemployment,ST_PR,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2673,Unemployment,ST_PR,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2674,Unemployment,MAR_05,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2675,Unemployment,MAR_05,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2676,Unemployment,MAR_04,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2677,Unemployment,MAR_04,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2678,Unemployment,MAR_03,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2679,Unemployment,MAR_03,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2680,Unemployment,MAR_01,A,0.0,1.0,1.0,2,0.966029660835761,0.03397033916423893,1613643
2681,Unemployment,MAR_01,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2682,Unemployment,MAR_02,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2683,Unemployment,MAR_02,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2684,Unemployment,CIT_01,A,0.0,1.0,1.0,2,0.966029660835761,0.03397033916423893,1613643
2685,Unemployment,CIT_01,B,0.0,1.0,1.0,2,0.9485783124577124,0.05142168754228757,181791
2686,Unemployment,CIT_04,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2687,Unemployment,CIT_04,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2688,Unemployment,CIT_05,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2689,Unemployment,CIT_05,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2690,Unemployment,CIT_02,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2691,Unemployment,CIT_02,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2692,Unemployment,CIT_03,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2693,Unemployment,CIT_03,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2694,Unemployment,DIVISION_06,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2695,Unemployment,DIVISION_06,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2696,Unemployment,DIVISION_09,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2697,Unemployment,DIVISION_09,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2698,Unemployment,DIVISION_08,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2699,Unemployment,DIVISION_08,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2700,Unemployment,DIVISION_07,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2701,Unemployment,DIVISION_07,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2702,Unemployment,DIVISION_01,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2703,Unemployment,DIVISION_01,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2704,Unemployment,DIVISION_05,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2705,Unemployment,DIVISION_05,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2706,Unemployment,DIVISION_03,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2707,Unemployment,DIVISION_03,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2708,Unemployment,DIVISION_04,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2709,Unemployment,DIVISION_04,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2710,Unemployment,DIVISION_02,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2711,Unemployment,DIVISION_02,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2712,Unemployment,DIVISION_00,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2713,Unemployment,DIVISION_00,B,0.0,1.0,0.0,2,0.9485783124577124,0.05142168754228757,181791
2714,Unemployment,SEX,A,0.0,1.0,0.0,2,0.966029660835761,0.03397033916423893,1613643
2715,Unemployment,SEX,B,0.0,1.0,1.0,2,0.9485783124577124,0.05142168754228757,181791
2716,Unemployment,RAC1P,A,0.0,1.0,1.0,2,0.966029660835761,0.03397033916423893,1613643
2717,Unemployment,RAC1P,B,0.0,1.0,1.0,2,0.9485783124577124,0.05142168754228757,181791
2718,Voting,VCF0004,A,0.0,4.0,2.0,5,0.30601218530865615,0.6939878146913439,43495
2719,Voting,VCF0004,B,0.0,4.0,2.0,5,0.40640101738024587,0.5935989826197541,23590
2720,Voting,VCF0101,A,-1.0,4.0,2.0,6,0.30601218530865615,0.6939878146913439,43495
2721,Voting,VCF0101,B,0.0,4.0,2.0,5,0.40640101738024587,0.5935989826197541,23590
2722,Voting,VCF0218,A,-1.0,4.0,1.0,6,0.30601218530865615,0.6939878146913439,43495
2723,Voting,VCF0218,B,-1.0,4.0,2.0,6,0.40640101738024587,0.5935989826197541,23590
2724,Voting,VCF0224,A,-1.0,4.0,1.0,6,0.30601218530865615,0.6939878146913439,43495
2725,Voting,VCF0224,B,-1.0,4.0,1.0,6,0.40640101738024587,0.5935989826197541,23590
2726,Voting,VCF0428,A,-1.0,4.0,1.0,6,0.30601218530865615,0.6939878146913439,43495
2727,Voting,VCF0428,B,-1.0,4.0,1.0,6,0.40640101738024587,0.5935989826197541,23590
2728,Voting,VCF0429,A,-1.0,4.0,0.0,6,0.30601218530865615,0.6939878146913439,43495
2729,Voting,VCF0429,B,-1.0,4.0,0.0,6,0.40640101738024587,0.5935989826197541,23590
2730,Voting,VCF0115_no answer,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2731,Voting,VCF0115_no answer,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2732,Voting,VCF0115_20,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2733,Voting,VCF0115_20,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2734,Voting,VCF0115_60,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2735,Voting,VCF0115_60,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2736,Voting,VCF0115_30,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2737,Voting,VCF0115_30,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2738,Voting,VCF0115_40,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2739,Voting,VCF0115_40,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2740,Voting,VCF0115_50,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2741,Voting,VCF0115_50,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2742,Voting,VCF0115_10,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2743,Voting,VCF0115_10,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2744,Voting,VCF0115_00,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2745,Voting,VCF0115_00,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2746,Voting,VCF0140a_no answer,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2747,Voting,VCF0140a_no answer,B,0.0,0.0,0.0,1,0.40640101738024587,0.5935989826197541,23590
2748,Voting,VCF0140a_30,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2749,Voting,VCF0140a_30,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2750,Voting,VCF0140a_10,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2751,Voting,VCF0140a_10,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2752,Voting,VCF0140a_20,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2753,Voting,VCF0140a_20,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2754,Voting,VCF0140a_40,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2755,Voting,VCF0140a_40,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2756,Voting,VCF0140a_60,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2757,Voting,VCF0140a_60,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2758,Voting,VCF0140a_50,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2759,Voting,VCF0140a_50,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2760,Voting,VCF0140a_90,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2761,Voting,VCF0140a_90,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2762,Voting,VCF0140a_70,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2763,Voting,VCF0140a_70,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2764,Voting,VCF0140a_80,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2765,Voting,VCF0140a_80,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2766,Voting,VCF0301_no answer,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2767,Voting,VCF0301_no answer,B,0.0,0.0,0.0,1,0.40640101738024587,0.5935989826197541,23590
2768,Voting,VCF0301_60,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2769,Voting,VCF0301_60,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2770,Voting,VCF0301_50,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2771,Voting,VCF0301_50,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2772,Voting,VCF0301_40,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2773,Voting,VCF0301_40,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2774,Voting,VCF0301_70,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2775,Voting,VCF0301_70,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2776,Voting,VCF0301_30,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2777,Voting,VCF0301_30,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2778,Voting,VCF0301_20,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2779,Voting,VCF0301_20,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2780,Voting,VCF0301_00,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2781,Voting,VCF0301_00,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2782,Voting,VCF0301_10,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2783,Voting,VCF0301_10,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2784,Voting,VCF0302_no answer,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2785,Voting,VCF0302_no answer,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2786,Voting,VCF0302_10,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2787,Voting,VCF0302_10,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2788,Voting,VCF0302_50,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2789,Voting,VCF0302_50,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2790,Voting,VCF0302_20,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2791,Voting,VCF0302_20,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2792,Voting,VCF0302_30,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2793,Voting,VCF0302_30,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2794,Voting,VCF0302_90,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2795,Voting,VCF0302_90,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2796,Voting,VCF0302_80,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2797,Voting,VCF0302_80,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2798,Voting,VCF0302_40,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2799,Voting,VCF0302_40,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2800,Voting,VCF0310_no answer,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2801,Voting,VCF0310_no answer,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2802,Voting,VCF0310_30,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2803,Voting,VCF0310_30,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2804,Voting,VCF0310_20,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2805,Voting,VCF0310_20,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2806,Voting,VCF0310_10,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2807,Voting,VCF0310_10,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2808,Voting,VCF0310_00,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2809,Voting,VCF0310_00,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2810,Voting,VCF0310_90,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2811,Voting,VCF0310_90,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2812,Voting,VCF0521_no answer,A,0.0,1.0,1.0,2,0.30601218530865615,0.6939878146913439,43495
2813,Voting,VCF0521_no answer,B,0.0,1.0,1.0,2,0.40640101738024587,0.5935989826197541,23590
2814,Voting,VCF0521_00,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2815,Voting,VCF0521_00,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2816,Voting,VCF0521_80,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2817,Voting,VCF0521_80,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2818,Voting,VCF0521_10,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2819,Voting,VCF0521_10,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2820,Voting,VCF0521_30,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2821,Voting,VCF0521_30,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2822,Voting,VCF0521_20,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2823,Voting,VCF0521_20,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2824,Voting,VCF0523_no answer,A,0.0,1.0,1.0,2,0.30601218530865615,0.6939878146913439,43495
2825,Voting,VCF0523_no answer,B,0.0,1.0,1.0,2,0.40640101738024587,0.5935989826197541,23590
2826,Voting,VCF0523_30,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2827,Voting,VCF0523_30,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2828,Voting,VCF0523_20,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2829,Voting,VCF0523_20,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2830,Voting,VCF0523_00,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2831,Voting,VCF0523_00,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2832,Voting,VCF0523_10,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2833,Voting,VCF0523_10,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2834,Voting,VCF0523_80,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2835,Voting,VCF0523_80,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2836,Voting,VCF0601_no answer,A,0.0,1.0,1.0,2,0.30601218530865615,0.6939878146913439,43495
2837,Voting,VCF0601_no answer,B,0.0,1.0,1.0,2,0.40640101738024587,0.5935989826197541,23590
2838,Voting,VCF0601_30,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2839,Voting,VCF0601_30,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2840,Voting,VCF0601_00,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2841,Voting,VCF0601_00,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2842,Voting,VCF0601_10,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2843,Voting,VCF0601_10,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2844,Voting,VCF0601_20,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2845,Voting,VCF0601_20,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2846,Voting,VCF0606_no answer,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2847,Voting,VCF0606_no answer,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2848,Voting,VCF0606_20,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2849,Voting,VCF0606_20,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
2850,Voting,VCF0606_10,A,0.0,1.0,1.0,2,0.30601218530865615,0.6939878146913439,43495
2851,Voting,VCF0606_10,B,0.0,1.0,1.0,2,0.40640101738024587,0.5935989826197541,23590
2852,Voting,VCF0606_90,A,0.0,1.0,0.0,2,0.30601218530865615,0.6939878146913439,43495
2853,Voting,VCF0606_90,B,0.0,1.0,0.0,2,0.40640101738024587,0.5935989826197541,23590
